深圳,整租·桃源居十四区精准三房 家私家电齐全 拎包入住,宝安区,桃源居,122㎡,东南,3室2厅2卫,29天前发布,5500元/月,https://image1.ljcdn.com/440300-inspection/rsp_pic_upload576eb414-f12e-4cbc-bf3b-7cc9cea2cd43.JPG.250x182.jpg,https://sz.lianjia.com/zufang/SZ2226576430052155392.html
深圳,桃源居三区3室1厅6000元,宝安区,桃源居,106㎡,南,3室1厅2卫,7天前发布,6000元/月,https://image1.ljcdn.com/440300-inspection/018e0b26-fd07-4b4b-9351-67962f5ba2a1.jpg.250x182.jpg,https://sz.lianjia.com/zufang/SZ2243536515315802112.html
深圳,桃源居五区3室2厅5800元,宝安区,桃源居,87㎡,南,3室2厅1卫,1个月前发布,5800元/月,https://image1.ljcdn.com/440300-inspection/abd76e54-247b-413f-b668-81b8544cdbda.jpg.250x182.jpg,https://sz.lianjia.com/zufang/SZ2223831310563287040.html
深圳,整租·万丰商务公寓1室1厅,宝安区,新安,38㎡,南,1室1厅1卫,2个月前发布,3200元/月,https://image1.ljcdn.com/rent-user-avatar/286b2181-db18-48b0-965f-d5cda048dbb5.250x182.jpg,https://sz.lianjia.com/zufang/SZ2189783991698063360.html
深圳,整租·福城·前海新纪元3室2厅,宝安区,新安,87㎡,西南,3室2厅2卫,13天前发布,6600元/月,https://image1.ljcdn.com/rent-user-avatar/04c224f7-0a46-4713-adcf-21220c70e34b.250x182.jpg,https://sz.lianjia.com/zufang/SZ2239569011409166336.html
深圳,整租·福城·前海新纪元3室2厅,宝安区,新安,87㎡,西南,3室2厅2卫,13天前发布,6600元/月,https://image1.ljcdn.com/rent-user-avatar/2623b02c-c615-4212-8834-42181247b915.250x182.jpg,https://sz.lianjia.com/zufang/SZ2239570897084628992.html
深圳,整租·福城·前海新纪元3室2厅,宝安区,新安,87㎡,南,3室2厅2卫,4天前发布,6800元/月,https://image1.ljcdn.com/rent-user-avatar/05f695fe-5f95-4ca0-af5a-cdfa496ac628.250x182.jpg,https://sz.lianjia.com/zufang/SZ2246278896787914752.html
深圳,整租·福城·前海新纪元3室2厅,宝安区,新安,87㎡,西北,3室2厅2卫,1个月前发布,6200元/月,https://image1.ljcdn.com/rent-user-avatar/020c2fbf-a328-44d7-9318-518c61294a97.250x182.jpg,https://sz.lianjia.com/zufang/SZ2223742545602035712.html
深圳,地铁口精美三房原业主自住看花园近南山！,宝安区,新安,96㎡,南北,3室1厅1卫,1天前发布,5800元/月,https://image1.ljcdn.com/440300-inspection/a9376883-e408-4cf1-91b2-5728758bb5e5.jpg.250x182.jpg,https://sz.lianjia.com/zufang/SZ2238311549423067136.html
深圳,整租·云顶嘉园电梯正规3房出租 舒适小区,宝安区,新安,79㎡,东南,3室2厅1卫,3天前发布,6200元/月,https://image1.ljcdn.com/440300-inspection/70c3d91a-5a45-42a2-9f7d-0072bdb9fade.jpg.250x182.jpg,https://sz.lianjia.com/zufang/SZ2246794393862275072.html
深圳,华盛盛荟名庭精装的优质房朝东北,宝安区,新安,59㎡,东北,2室1厅1卫,1个月前发布,5500元/月,https://image1.ljcdn.com/440300-inspection/5a349817-1b05-4304-98ea-cdde89bedb09.jpg.250x182.jpg,https://sz.lianjia.com/zufang/SZ2225198962166464512.html
深圳,整租·灵芝新村前进市场1室1厅,宝安区,新安,40㎡,东,1室1厅1卫,2个月前发布,3060元/月,https://image1.ljcdn.com/rent-house-1/636f69b83827f24f7723a443c68fdbb3-1556595687450/c80be73efc7f61ae651a731fa859a645.jpg.250x182.jpg,https://sz.lianjia.com/zufang/SZ2205673627079147520.html
深圳,合租·弘雅花园雅豪轩三期4室1厅,宝安区,新安,9㎡,西,4室1厅2卫,4个月前发布,1860元/月,https://image1.ljcdn.com/rent-house-1/636f69b83827f24f7723a443c68fdbb3-1556608388951/0be63824167dc7b7d01ce85aaefc2c61.jpg.250x182.jpg,https://sz.lianjia.com/zufang/SZ2147160006921814016.html
深圳,整租·玖悦2室1厅,宝安区,新安,82㎡,东南,2室1厅1卫,3天前发布,7400元/月,https://image1.ljcdn.com/rent-user-avatar/67d8d01b-0e02-4e1b-8ff3-6874dd5a936a.250x182.jpg,https://sz.lianjia.com/zufang/SZ2247032671098380288.html
深圳,整租·福城·前海新纪元2室2厅,宝安区,新安,58㎡,东南,2室2厅1卫,今天发布,5200元/月,https://image1.ljcdn.com/rent-user-avatar/132d942a-ce99-447b-a6cd-b240b4b13754.250x182.jpg,https://sz.lianjia.com/zufang/SZ2248729236976443392.html
深圳,整租·黄金大厦2室1厅,宝安区,新安,42㎡,东北,2室1厅1卫,22天前发布,4560元/月,https://image1.ljcdn.com/rent-house-1/636f69b83827f24f7723a443c68fdbb3-1556588442137/1d382952b501655d07ebaceb3d83f174.jpg.250x182.jpg,https://sz.lianjia.com/zufang/SZ2232880659125510144.html
深圳,整租·华联城市全景3室2厅,宝安区,新安,89㎡,南,3室2厅2卫,20天前发布,10200元/月,https://image1.ljcdn.com/rent-user-avatar/332d00bb-49a2-4b33-976b-c36abbe1cced.250x182.jpg,https://sz.lianjia.com/zufang/SZ2234634753934360576.html
深圳,整租·西城品阁1室1厅复式,宝安区,新安,35㎡,东南,1室1厅1卫,23天前发布,3000元/月,https://image1.ljcdn.com/rent-user-avatar/2e752072-eaea-4714-9535-f2aaeaa4f545.250x182.jpg,https://sz.lianjia.com/zufang/SZ2232378831774154752.html
深圳,整租·福城·前海新纪元2室1厅,宝安区,新安,58㎡,西南,2室1厅1卫,1个月前发布,4600元/月,https://image1.ljcdn.com/rent-user-avatar/59ea4710-9bcc-4291-bab8-45380ab80a59.250x182.jpg,https://sz.lianjia.com/zufang/SZ2214396447346917376.html
深圳,整租·雅然居2室2厅,宝安区,新安,85㎡,南,2室2厅1卫,4天前发布,5200元/月,https://image1.ljcdn.com/rent-user-avatar/858af9ab-2de5-4b66-b3be-a0f0ca14b5e2.250x182.jpg,https://sz.lianjia.com/zufang/SZ2246149894433939456.html
深圳,整租·雅仕阁2室2厅,宝安区,新安,79㎡,东南,2室2厅1卫,14天前发布,4800元/月,https://image1.ljcdn.com/rent-user-avatar/a53f9a42-0728-4a33-a9fb-81f686f573e6.250x182.jpg,https://sz.lianjia.com/zufang/SZ2239060072951193600.html
深圳,整租·华联城市全景4室2厅,宝安区,新安,142㎡,南,4室2厅2卫,17天前发布,9800元/月,https://image1.ljcdn.com/rent-user-avatar/dd94e55d-f976-4125-b72b-d1f881d3b6ff.250x182.jpg,https://sz.lianjia.com/zufang/SZ2236906912581435392.html
深圳,合租·碧涛苑11室2厅复式,宝安区,新安,13㎡,东南,11室2厅2卫,1个月前发布,1299元/月,https://image1.ljcdn.com/rent-user-avatar/61121851-4293-4d88-829e-dbffecff3985.250x182.jpg,https://sz.lianjia.com/zufang/SZ2226557237303197696.html
深圳,整租·福城·前海新纪元3室2厅,宝安区,新安,89㎡,东南,3室2厅2卫,13天前发布,6000元/月,https://image1.ljcdn.com/rent-user-avatar/171a4b95-5b21-43a0-96fa-49d42492fe44.250x182.jpg,https://sz.lianjia.com/zufang/SZ2239768697600483328.html
深圳,整租·中粮天悦壹号3室2厅,宝安区,新安,89㎡,东南,3室2厅2卫,12天前发布,7400元/月,https://image1.ljcdn.com/rent-user-avatar/47befe67-5c23-42c8-b51f-dba42f870522.250x182.jpg,https://sz.lianjia.com/zufang/SZ2240280163311165440.html
深圳,整租·万丰商务公寓1室1厅,宝安区,新安,40㎡,东南,1室1厅1卫,15天前发布,3000元/月,https://image1.ljcdn.com/rent-user-avatar/1fe85f55-5bc0-4705-9445-7ea44711b7c3.250x182.jpg,https://sz.lianjia.com/zufang/SZ2238234707291029504.html
深圳,整租·万丰商务公寓1室1厅,宝安区,新安,40㎡,东南,1室1厅1卫,14天前发布,3100元/月,https://image1.ljcdn.com/rent-user-avatar/0b04aa52-dcbc-411b-b558-b3e2ed671798.250x182.jpg,https://sz.lianjia.com/zufang/SZ2238837292561072128.html
深圳,整租·白金酒店公寓1室1厅,宝安区,新安,32㎡,东,1室1厅1卫,12天前发布,3500元/月,https://image1.ljcdn.com/rent-user-avatar/0fac13e0-2de5-4f1f-92b9-7a36e64733f7.250x182.jpg,https://sz.lianjia.com/zufang/SZ2240314087622328320.html
深圳,整租·27区大浪社区2室1厅,宝安区,新安,45㎡,北,2室1厅1卫,2个月前发布,3500元/月,https://image1.ljcdn.com/rent-user-avatar/0e035c85-06dc-42da-bf16-d767adab767c.250x182.jpg,https://sz.lianjia.com/zufang/SZ2205560733352607744.html
深圳,整租·福城·前海新纪元2室1厅,宝安区,新安,58㎡,东南,2室1厅1卫,19天前发布,4500元/月,https://image1.ljcdn.com/rent-user-avatar/3db6d2aa-f58a-4c25-925f-a5ef018d96d1.250x182.jpg,https://sz.lianjia.com/zufang/SZ2235449105797357568.html
深圳,整租·福城·前海新纪元1室0厅,宝安区,新安,35㎡,西南,1室0厅1卫,2个月前发布,3200元/月,https://image1.ljcdn.com/rent-user-avatar/1fe4151f-85c6-41ca-b24f-64ee65c5f34e.250x182.jpg,https://sz.lianjia.com/zufang/SZ2202105884593889280.html
深圳,整租·西城品阁2室1厅复式,宝安区,新安,60㎡,东南,2室1厅1卫,1个月前发布,4000元/月,https://image1.ljcdn.com/rent-user-avatar/21843770-ae94-46bf-ac99-4a5149a6e402.250x182.jpg,https://sz.lianjia.com/zufang/SZ2224495483794505728.html
深圳,整租·24区住宅楼1室0厅,宝安区,新安,26㎡,南,1室0厅1卫,4天前发布,1650元/月,https://image1.ljcdn.com/rent-user-avatar/0c7c9683-d449-4154-9011-8a2dd119e2fa.250x182.jpg,https://sz.lianjia.com/zufang/SZ2245641048401649664.html
深圳,整租·33区商住楼宝安区1室1厅,宝安区,新安,56㎡,南,1室1厅1卫,13天前发布,3500元/月,https://image1.ljcdn.com/rent-user-avatar/205b3803-f7d6-433e-a58c-ffae3e77ac48.250x182.jpg,https://sz.lianjia.com/zufang/SZ2239549934615666688.html
深圳,整租·福城·前海新纪元1室0厅,宝安区,新安,33㎡,南,1室0厅1卫,7天前发布,3500元/月,https://image1.ljcdn.com/rent-user-avatar/ee8be89a-d3c4-4b80-b6e7-3aa1723b2318.250x182.jpg,https://sz.lianjia.com/zufang/SZ2243495722605346816.html
深圳,整租·大家好广场1室1厅,宝安区,新安,35㎡,东南,1室1厅1卫,2个月前发布,2600元/月,https://image1.ljcdn.com/rent-user-avatar/079e5666-2631-46cb-8a18-097574caa1aa.250x182.jpg,https://sz.lianjia.com/zufang/SZ2197751407657369600.html
深圳,整租·27区大浪社区1室1厅,宝安区,新安,38㎡,北,1室1厅1卫,3天前发布,2700元/月,https://image1.ljcdn.com/rent-user-avatar/4927d723-294d-4fd5-9b64-52de11c93774.250x182.jpg,https://sz.lianjia.com/zufang/SZ2246432165891932160.html
深圳,整租·大家好广场2室1厅,宝安区,新安,40㎡,东,2室1厅1卫,2个月前发布,3000元/月,https://image1.ljcdn.com/rent-user-avatar/9f2776fa-b368-440e-ab84-2c3c98c6a037.250x182.jpg,https://sz.lianjia.com/zufang/SZ2192463008620347392.html
深圳,合租·裕安花园4室1厅,宝安区,新安,16㎡,南,4室1厅1卫,29天前发布,1530元/月,https://image1.ljcdn.com/rent-user-avatar/fc4438fc-a8d6-49de-86f0-38398b89d055.250x182.jpg,https://sz.lianjia.com/zufang/SZ2227599312425328640.html
深圳,整租·大家好广场1室0厅,宝安区,新安,32㎡,东南,1室0厅1卫,2个月前发布,2400元/月,https://image1.ljcdn.com/rent-user-avatar/1c1c4eef-0c85-41c2-b968-b41d41d93830.250x182.jpg,https://sz.lianjia.com/zufang/SZ2192461425119862784.html
深圳,整租·雅仕阁1室1厅,宝安区,新安,50㎡,南,1室1厅1卫,3天前发布,3000元/月,https://image1.ljcdn.com/rent-user-avatar/52288603-9bb2-4e48-bf85-317f57ade00f.250x182.jpg,https://sz.lianjia.com/zufang/SZ2246363097558155264.html
深圳,君成雍和园4房出租 新小区中楼层南朝向采光好,宝安区,西乡,138㎡,东南,4室2厅1卫,20天前发布,12000元/月,https://image1.ljcdn.com/440300-inspection/f4458182-a673-4b63-8f4e-3fec779be16e.jpg.250x182.jpg,https://sz.lianjia.com/zufang/SZ2228912235340627968.html
深圳,整租·中熙香缤山4室2厅6300元,宝安区,西乡,79㎡,东,4室2厅1卫,1个月前发布,6300元/月,https://image1.ljcdn.com/440300-inspection/c9930b1a-79fb-432c-a3fe-02a1e776044a.jpg.250x182.jpg,https://sz.lianjia.com/zufang/SZ2226835347122700288.html
深圳,坪洲优质一房一厅 家私家电齐全 超高兴价比,宝安区,西乡,48㎡,东南,1室1厅1卫,3天前发布,3800元/月,https://image1.ljcdn.com/440300-inspection/20db229a-05aa-4675-b39d-f6b740eb82bd.jpg.250x182.jpg,https://sz.lianjia.com/zufang/SZ2246451980925149184.html
深圳,白金假日精装一房家私家电全齐拎包入住,宝安区,西乡,39㎡,东南,1室1厅1卫,7天前发布,3600元/月,https://image1.ljcdn.com/440300-inspection/test-618950a1-9cc6-48bf-a03f-e2a500e3bb20.png.250x182.jpg,https://sz.lianjia.com/zufang/SZ2244130925384843264.html
深圳,福中福花园一期3室2厅6500元,宝安区,西乡,102㎡,西北,3室2厅1卫,13天前发布,6500元/月,https://image1.ljcdn.com/440300-inspection/26e1868e-a13d-4fa1-93b4-7345e53a471a.jpg.250x182.jpg,https://sz.lianjia.com/zufang/SZ2239785172214226944.html
深圳,合租·建安花园3室1厅,宝安区,新安,14㎡,南,3室1厅1卫,4天前发布,1960元/月,https://image1.ljcdn.com/rent-house-1/636f69b83827f24f7723a443c68fdbb3-1556617264338/fbc15be57a55e8b31b7cb48b8d26db76.jpg.250x182.jpg,https://sz.lianjia.com/zufang/SZ2246320665688801280.html
深圳,华联城市全景1室0厅5600元,宝安区,新安,48㎡,南,1室0厅1卫,1个月前发布,5600元/月,https://image1.ljcdn.com/440300-inspection/ac499b1b-7f1b-4a65-86e9-c50023f985e1.jpg.250x182.jpg,https://sz.lianjia.com/zufang/SZ2224583563876515840.html
深圳,新玥庭大三房出租 带家电 拎包入住 看房方便,宝安区,新安,106㎡,西南,3室2厅2卫,28天前发布,6200元/月,https://image1.ljcdn.com/440300-inspection/60d55f9f-f821-4cda-9d9c-db0b78b7c65d.jpg.250x182.jpg,https://sz.lianjia.com/zufang/SZ2228683163738046464.html
深圳,新鹏苑1室0厅2300元,宝安区,新安,25㎡,东南,1室0厅1卫,1个月前发布,2300元/月,https://image1.ljcdn.com/440300-inspection/prod-8ed1f13c-d608-4d1f-8da6-a692bfc87b0f.jpg.250x182.jpg,https://sz.lianjia.com/zufang/SZ2199706247769899008.html
深圳,华夏楼3室2厅5000元,宝安区,新安,112㎡,西南,3室2厅1卫,20天前发布,5000元/月,https://s1.ljcdn.com/matrix_lianjia_pc/dist/pc/src/resource/default/250-182_1.png?_v=20190430062901103,https://sz.lianjia.com/zufang/SZ2234038501534605312.html
深圳,32区3室2厅4800元,宝安区,新安,85㎡,东南,3室2厅1卫,20天前发布,4800元/月,https://s1.ljcdn.com/matrix_lianjia_pc/dist/pc/src/resource/default/250-182_1.png?_v=20190430062901103,https://sz.lianjia.com/zufang/SZ2234484555153686528.html
深圳,整租·海雅商圈单数层卧室出阳台+两个生活阳台超赞户型,宝安区,新安,50㎡,东南,1室1厅1卫,10天前发布,5200元/月,https://image1.ljcdn.com/440300-inspection/34ac24f5-31f2-44fb-ab11-b50bf189ebb7.jpg.250x182.jpg,https://sz.lianjia.com/zufang/SZ2234795070064959488.html
深圳,整租·宝城花园1室0厅,宝安区,西乡,20㎡,东,1室0厅1卫,6天前发布,1780元/月,https://image1.ljcdn.com/rent-user-avatar/1343bcba-9996-4615-919d-a9d1c2ba98ba.250x182.jpg,https://sz.lianjia.com/zufang/SZ2244679382440886272.html
深圳,整租·白金假日公寓2室2厅,宝安区,西乡,50㎡,东南,2室2厅1卫,5天前发布,4500元/月,https://image1.ljcdn.com/rent-user-avatar/e0607c15-8c15-41f2-97f5-039ecd441b8a.250x182.jpg,https://sz.lianjia.com/zufang/SZ2245513143705149440.html
深圳,合租·南航明珠花园4室2厅,宝安区,西乡,13㎡,南,4室2厅2卫,2个月前发布,1650元/月,https://image1.ljcdn.com/rent-user-avatar/184aa9f8-8a9f-4fd2-a249-e0193252c782.250x182.jpg,https://sz.lianjia.com/zufang/SZ2205629880698413056.html
深圳,整租·轻铁花园1室0厅,宝安区,西乡,20㎡,东南,1室0厅1卫,10天前发布,2580元/月,https://image1.ljcdn.com/rent-user-avatar/00d2553d-ba18-4017-9af8-bd9ea7143c15.250x182.jpg,https://sz.lianjia.com/zufang/SZ2241977059583213568.html
深圳,整租·百佳华大厦1室0厅,宝安区,西乡,18㎡,东南,1室0厅1卫,1个月前发布,1723元/月,https://image1.ljcdn.com/rent-user-avatar/66635084-ce54-4571-ba72-ff2107859241.250x182.jpg,https://sz.lianjia.com/zufang/SZ2219482194744197120.html
深圳,整租·宏发前城1室0厅,宝安区,西乡,17㎡,东南,1室0厅1卫,6天前发布,1700元/月,https://image1.ljcdn.com/rent-user-avatar/989bff80-24fe-40dc-9d79-0ac4042b3fbf.250x182.jpg,https://sz.lianjia.com/zufang/SZ2244670124848324608.html
深圳,整租·圣淘沙骏园1室1厅,宝安区,西乡,20㎡,南,1室1厅1卫,6天前发布,3900元/月,https://image1.ljcdn.com/rent-user-avatar/3d06a394-e76b-48b8-935a-439557479491.250x182.jpg,https://sz.lianjia.com/zufang/SZ2244670603150245888.html
深圳,整租·金港华庭1室1厅,宝安区,西乡,30㎡,东南,1室1厅1卫,6天前发布,3000元/月,https://image1.ljcdn.com/rent-user-avatar/29654ca9-99fc-46df-8b87-d6828d579236.250x182.jpg,https://sz.lianjia.com/zufang/SZ2244679065569067008.html
深圳,整租·福中福花园二期2室1厅,宝安区,西乡,40㎡,南,2室1厅1卫,6天前发布,4000元/月,https://image1.ljcdn.com/rent-user-avatar/00d7a19e-3191-4a16-b2e7-01c32f95c188.250x182.jpg,https://sz.lianjia.com/zufang/SZ2244683039177179136.html
深圳,整租·福中福花园一期1室0厅,宝安区,西乡,20㎡,东,1室0厅1卫,5天前发布,1800元/月,https://image1.ljcdn.com/rent-user-avatar/03baaf2a-45cd-4ea8-b1d4-7ea3e10b1e2c.250x182.jpg,https://sz.lianjia.com/zufang/SZ2245517148887711744.html
深圳,整租·合正汇一城1室1厅,宝安区,西乡,30㎡,东,1室1厅1卫,5天前发布,2530元/月,https://image1.ljcdn.com/rent-user-avatar/1237d967-7d51-4610-8202-de87ac09d416.250x182.jpg,https://sz.lianjia.com/zufang/SZ2245528008998002688.html
深圳,整租·金港华庭1室1厅,宝安区,西乡,35㎡,南,1室1厅1卫,4天前发布,2900元/月,https://image1.ljcdn.com/rent-user-avatar/351b03be-5e80-4064-a11a-9d6b059acd25.250x182.jpg,https://sz.lianjia.com/zufang/SZ2246335130400997376.html
深圳,整租·财富港大厦1室1厅,宝安区,西乡,30㎡,东南,1室1厅1卫,2天前发布,3500元/月,https://image1.ljcdn.com/rent-user-avatar/30e6ba4b-26fc-4b25-acc7-24d436ced33a.250x182.jpg,https://sz.lianjia.com/zufang/SZ2247703704021516288.html
深圳,整租·宝城花园1室0厅,宝安区,西乡,23㎡,东,1室0厅1卫,1天前发布,2080元/月,https://image1.ljcdn.com/rent-user-avatar/2317c199-6601-494c-b1eb-c1ee37e1622a.250x182.jpg,https://sz.lianjia.com/zufang/SZ2247828008033861632.html
深圳,整租·天福华府3室2厅,宝安区,西乡,89㎡,南,3室2厅2卫,3天前发布,5200元/月,https://image1.ljcdn.com/rent-user-avatar/e3345acd-f243-4093-86b2-0fcf45ff31e1.250x182.jpg,https://sz.lianjia.com/zufang/SZ2246361543417798656.html
深圳,整租·宝田雅苑1室1厅,宝安区,西乡,35㎡,南,1室1厅1卫,9天前发布,3000元/月,https://image1.ljcdn.com/rent-user-avatar/57c5fb46-887c-486c-acf0-585d7f047344.250x182.jpg,https://sz.lianjia.com/zufang/SZ2242659948016173056.html
深圳,合租·大益广场6室1厅,宝安区,西乡,22㎡,南,6室1厅2卫,28天前发布,1850元/月,https://image1.ljcdn.com/rent-user-avatar/187e463b-0f1a-45f6-9d2f-839ffc68df5a.250x182.jpg,https://sz.lianjia.com/zufang/SZ2228677136330530816.html
深圳,整租·万菱new寓1室0厅,宝安区,西乡,38㎡,南,1室0厅1卫,6个月前发布,2800元/月,https://image1.ljcdn.com/rent-user-avatar/01e7d54f-a8f8-4911-b33a-225b7929e00d.250x182.jpg,https://sz.lianjia.com/zufang/SZ2117818800258170880.html
深圳,整租·富通蟠龙居1室1厅,宝安区,西乡,36㎡,东,1室1厅1卫,1天前发布,3580元/月,https://image1.ljcdn.com/rent-user-avatar/0b5e6aa4-e1f8-4e4c-880e-92e25abaf34d.250x182.jpg,https://sz.lianjia.com/zufang/SZ2247838447202992128.html
深圳,整租·中粮鸿云4室2厅,宝安区,西乡,136㎡,南,4室2厅2卫,15天前发布,8500元/月,https://image1.ljcdn.com/rent-user-avatar/c9bd4981-9cb2-49f1-af62-ef6edcf0c94b.250x182.jpg,https://sz.lianjia.com/zufang/SZ2238366819847520256.html
深圳,整租·圣淘沙骏园1室0厅,宝安区,西乡,28㎡,南北,1室0厅1卫,4天前发布,2600元/月,https://image1.ljcdn.com/rent-user-avatar/2fe8ad5f-0cf0-4139-8cf9-c1d027f1f500.250x182.jpg,https://sz.lianjia.com/zufang/SZ2246302243458924544.html
深圳,整租·天福华府3室2厅,宝安区,西乡,89㎡,南,3室2厅2卫,3天前发布,5000元/月,https://image1.ljcdn.com/rent-user-avatar/333694c7-894b-4b45-9ab3-b655349a1a3b.250x182.jpg,https://sz.lianjia.com/zufang/SZ2246347730174099456.html
深圳,整租·天福华府3室2厅,宝安区,西乡,89㎡,南,3室2厅2卫,3天前发布,4700元/月,https://image1.ljcdn.com/rent-user-avatar/e18d9990-e927-4885-b8fe-9ca825056a47.250x182.jpg,https://sz.lianjia.com/zufang/SZ2246358269880696832.html
